,year,state,congressional_district,party,candidatevotes,totalvotes
8369,2014,FLORIDA,18,DEMOCRAT,151478,253374
8370,2014,FLORIDA,19,REPUBLICAN,159354,246861
8371,2014,FLORIDA,20,DEMOCRAT,128498,157466
8372,2014,FLORIDA,21,DEMOCRAT,153395,153970
8373,2014,FLORIDA,22,DEMOCRAT,125404,216096
8374,2014,FLORIDA,23,DEMOCRAT,103269,164788
8375,2014,FLORIDA,24,DEMOCRAT,129192,149918
8376,2014,FLORIDA,25,REPUBLICAN,1,1
8377,2014,FLORIDA,26,REPUBLICAN,83031,161337
8378,2014,FLORIDA,27,REPUBLICAN,1,1
8379,2014,GEORGIA,1,REPUBLICAN,95337,156512
8380,2014,GEORGIA,2,DEMOCRAT,96363,162900
8381,2014,GEORGIA,3,REPUBLICAN,156277,156277
8382,2014,GEORGIA,4,DEMOCRAT,161211,161320
8383,2014,GEORGIA,5,DEMOCRAT,170326,170326
8384,2014,GEORGIA,6,REPUBLICAN,139018,210504
8385,2014,GEORGIA,7,REPUBLICAN,113557,173669
8386,2014,GEORGIA,8,REPUBLICAN,129938,130057
8387,2014,GEORGIA,9,REPUBLICAN,146059,181047
8388,2014,GEORGIA,10,REPUBLICAN,130703,196480
8389,2014,GEORGIA,11,REPUBLICAN,161532,161532
8390,2014,GEORGIA,12,REPUBLICAN,91336,166814
8391,2014,GEORGIA,13,DEMOCRAT,159445,159445
8392,2014,GEORGIA,14,REPUBLICAN,118782,118782
8393,2014,HAWAII,1,DEMOCRAT,93390,182268
8394,2014,HAWAII,2,DEMOCRAT,142010,187435
8395,2014,IDAHO,1,REPUBLICAN,143580,220864
8396,2014,IDAHO,2,REPUBLICAN,131492,214293
8397,2014,ILLINOIS,1,DEMOCRAT,162268,222017
8398,2014,ILLINOIS,2,DEMOCRAT,160337,204266
8399,2014,ILLINOIS,3,DEMOCRAT,116764,180855
8400,2014,ILLINOIS,4,DEMOCRAT,79666,101944
8401,2014,ILLINOIS,5,DEMOCRAT,116364,184019
8402,2014,ILLINOIS,6,REPUBLICAN,160287,238752
8403,2014,ILLINOIS,7,DEMOCRAT,155110,182278
8404,2014,ILLINOIS,8,DEMOCRAT,84178,151056
8405,2014,ILLINOIS,9,DEMOCRAT,141000,213450
8406,2014,ILLINOIS,10,REPUBLICAN,95992,187128
8407,2014,ILLINOIS,11,DEMOCRAT,93436,174772
8408,2014,ILLINOIS,12,REPUBLICAN,110038,209738
8409,2014,ILLINOIS,13,REPUBLICAN,123337,210272
8410,2014,ILLINOIS,14,REPUBLICAN,145369,222230
8411,2014,ILLINOIS,15,REPUBLICAN,166274,221926
8412,2014,ILLINOIS,16,REPUBLICAN,153388,217198
8413,2014,ILLINOIS,17,DEMOCRAT,110560,199361
8414,2014,ILLINOIS,18,REPUBLICAN,184363,246740
8415,2014,INDIANA,1,DEMOCRAT,86579,142293
8416,2014,INDIANA,2,REPUBLICAN,85583,145200
8417,2014,INDIANA,3,REPUBLICAN,97892,148793
8418,2014,INDIANA,4,REPUBLICAN,94998,142054
8419,2014,INDIANA,5,REPUBLICAN,105277,161440
8420,2014,INDIANA,6,REPUBLICAN,102187,155071
8421,2014,INDIANA,7,DEMOCRAT,61443,112261
8422,2014,INDIANA,8,REPUBLICAN,103344,171315
8423,2014,INDIANA,9,REPUBLICAN,101594,163387
8424,2014,IOWA,1,REPUBLICAN,147762,289306
8425,2014,IOWA,2,DEMOCRAT,143431,273329
8426,2014,IOWA,3,REPUBLICAN,148814,282066
8427,2014,IOWA,4,REPUBLICAN,169834,275633
8428,2014,KANSAS,1,REPUBLICAN,138764,204161
8429,2014,KANSAS,2,REPUBLICAN,128742,225686
8430,2014,KANSAS,3,REPUBLICAN,134493,224077
8431,2014,KANSAS,4,REPUBLICAN,138757,208153
8432,2014,KENTUCKY,1,REPUBLICAN,173022,236618
8433,2014,KENTUCKY,2,REPUBLICAN,156936,226834
8434,2014,KENTUCKY,3,DEMOCRAT,157056,247355
8435,2014,KENTUCKY,4,REPUBLICAN,150464,222158
8436,2014,KENTUCKY,5,REPUBLICAN,171350,218967
8437,2014,KENTUCKY,6,REPUBLICAN,147404,245694
8438,2014,LOUISIANA,1,REPUBLICAN,189250,244004
8439,2014,LOUISIANA,2,DEMOCRAT,152201,221570
8440,2014,LOUISIANA,3,REPUBLICAN,185867,236268
8441,2014,LOUISIANA,4,REPUBLICAN,152683,207919
8442,2014,LOUISIANA,5,REPUBLICAN,134616,326073
8443,2014,LOUISIANA,6,REPUBLICAN,139209,332888
8444,2014,MAINE,1,DEMOCRAT,186674,321987
8445,2014,MAINE,2,REPUBLICAN,133320,295009
8446,2014,MARYLAND,1,REPUBLICAN,176342,250418
8447,2014,MARYLAND,2,DEMOCRAT,120412,196354
8448,2014,MARYLAND,3,DEMOCRAT,128594,215946
8449,2014,MARYLAND,4,DEMOCRAT,134628,191837
8450,2014,MARYLAND,5,DEMOCRAT,144725,226040
8451,2014,MARYLAND,6,DEMOCRAT,94704,190536
8452,2014,MARYLAND,7,DEMOCRAT,144639,206809
8453,2014,MARYLAND,8,DEMOCRAT,136722,225097
8454,2014,MASSACHUSETTS,1,DEMOCRAT,167612,227075
8455,2014,MASSACHUSETTS,2,DEMOCRAT,169640,235813
8456,2014,MASSACHUSETTS,3,DEMOCRAT,139104,230789
8457,2014,MASSACHUSETTS,4,DEMOCRAT,184158,255297
8458,2014,MASSACHUSETTS,5,DEMOCRAT,182100,256486
8459,2014,MASSACHUSETTS,6,DEMOCRAT,149638,278919
8460,2014,MASSACHUSETTS,7,DEMOCRAT,142133,176077
8461,2014,MASSACHUSETTS,8,DEMOCRAT,200644,261781
8462,2014,MASSACHUSETTS,9,DEMOCRAT,140413,264552
8463,2014,MICHIGAN,1,REPUBLICAN,130414,250131
8464,2014,MICHIGAN,2,REPUBLICAN,135568,213072
8465,2014,MICHIGAN,3,REPUBLICAN,125754,217165
8466,2014,MICHIGAN,4,REPUBLICAN,123962,219423
8467,2014,MICHIGAN,5,DEMOCRAT,148182,222138
8468,2014,MICHIGAN,6,REPUBLICAN,116801,208976
8469,2014,MICHIGAN,7,REPUBLICAN,119564,223685
8470,2014,MICHIGAN,8,REPUBLICAN,132739,243125
8471,2014,MICHIGAN,9,DEMOCRAT,136342,225757
8472,2014,MICHIGAN,10,REPUBLICAN,157069,228692
8473,2014,MICHIGAN,11,REPUBLICAN,140435,251238
8474,2014,MICHIGAN,12,DEMOCRAT,134346,206660
8475,2014,MICHIGAN,13,DEMOCRAT,132710,166947
8476,2014,MICHIGAN,14,DEMOCRAT,165272,212468
8477,2014,MINNESOTA,1,DEMOCRATIC-FARMER-LABOR,122851,226695
8478,2014,MINNESOTA,2,REPUBLICAN,137778,245848
8479,2014,MINNESOTA,3,REPUBLICAN,167515,269585
8480,2014,MINNESOTA,4,DEMOCRATIC-FARMER-LABOR,147857,241637
8481,2014,MINNESOTA,5,DEMOCRAT,167079,236010
8482,2014,MINNESOTA,6,REPUBLICAN,133328,236846
8483,2014,MINNESOTA,7,DEMOCRATIC-FARMER-LABOR,130546,240835
8484,2014,MINNESOTA,8,DEMOCRAT,129090,266083
8485,2014,MISSISSIPPI,1,REPUBLICAN,102622,151111
8486,2014,MISSISSIPPI,2,DEMOCRAT,100688,148646
8487,2014,MISSISSIPPI,3,REPUBLICAN,117771,170946
8488,2014,MISSISSIPPI,4,REPUBLICAN,108776,155576
8489,2014,MISSOURI,1,DEMOCRAT,119315,163494
8490,2014,MISSOURI,2,REPUBLICAN,148191,231117
8491,2014,MISSOURI,3,REPUBLICAN,130940,191620
8492,2014,MISSOURI,4,REPUBLICAN,120014,176286
8493,2014,MISSOURI,5,DEMOCRAT,79256,153635
8494,2014,MISSOURI,6,REPUBLICAN,124616,186970
8495,2014,MISSOURI,7,REPUBLICAN,104054,163957
8496,2014,MISSOURI,8,REPUBLICAN,106124,159224
8497,2014,MONTANA,0,REPUBLICAN,203871,367963
8498,2014,NEBRASKA,1,REPUBLICAN,123219,179057
8499,2014,NEBRASKA,2,DEMOCRAT,83872,171509
8500,2014,NEBRASKA,3,REPUBLICAN,139440,184964
8501,2014,NEVADA,1,DEMOCRAT,45643,80299
8502,2014,NEVADA,2,REPUBLICAN,122402,186210
8503,2014,NEVADA,3,REPUBLICAN,88528,145719
8504,2014,NEVADA,4,REPUBLICAN,63466,130781
8505,2014,NEW HAMPSHIRE,1,REPUBLICAN,125508,242736
8506,2014,NEW HAMPSHIRE,2,DEMOCRAT,130700,238184
8507,2014,NEW JERSEY,1,DEMOCRAT,93315,162492
8508,2014,NEW JERSEY,2,REPUBLICAN,108875,177148
8509,2014,NEW JERSEY,3,REPUBLICAN,100471,186103
8510,2014,NEW JERSEY,4,REPUBLICAN,118826,174849
8511,2014,NEW JERSEY,5,REPUBLICAN,104678,188921
8512,2014,NEW JERSEY,6,DEMOCRAT,72190,120457
8513,2014,NEW JERSEY,7,REPUBLICAN,104287,175997
8514,2014,NEW JERSEY,8,DEMOCRAT,61510,79518
8515,2014,NEW JERSEY,9,DEMOCRAT,82498,120459
8516,2014,NEW JERSEY,10,DEMOCRAT,95734,112123
8517,2014,NEW JERSEY,11,REPUBLICAN,109455,174932
8518,2014,NEW JERSEY,12,DEMOCRAT,90430,148366
8519,2014,NEW MEXICO,1,DEMOCRAT,105474,180032
8520,2014,NEW MEXICO,2,REPUBLICAN,95209,147777
8521,2014,NEW MEXICO,3,DEMOCRAT,113249,184076
8522,2014,NEW YORK,1,REPUBLICAN,77062,176719
8523,2014,NEW YORK,2,REPUBLICAN,76659,146617
8524,2014,NEW YORK,3,DEMOCRAT,80393,171163
8525,2014,NEW YORK,4,DEMOCRAT,83772,175305
8526,2014,NEW YORK,5,DEMOCRAT,75712,94400
8527,2014,NEW YORK,6,DEMOCRAT,49227,77306
8528,2014,NEW YORK,7,DEMOCRAT,47142,68522
8529,2014,NEW YORK,8,DEMOCRAT,70469,95113
8530,2014,NEW YORK,9,DEMOCRAT,70997,101606
8531,2014,NEW YORK,10,DEMOCRAT,73945,113226
8532,2014,NEW YORK,11,REPUBLICAN,48291,110999
8533,2014,NEW YORK,12,DEMOCRAT,78440,117420
8534,2014,NEW YORK,13,DEMOCRAT,63437,91834
8535,2014,NEW YORK,14,DEMOCRAT,45370,67372
8536,2014,NEW YORK,15,DEMOCRAT,53128,61268
8537,2014,NEW YORK,16,DEMOCRAT,90088,138655
8538,2014,NEW YORK,17,DEMOCRAT,89295,181674
8539,2014,NEW YORK,18,DEMOCRAT,76235,186715
8540,2014,NEW YORK,19,REPUBLICAN,102118,210351
8541,2014,NEW YORK,20,DEMOCRAT,103437,211965
8542,2014,NEW YORK,21,REPUBLICAN,79615,181558
8543,2014,NEW YORK,22,REPUBLICAN,113574,175372
8544,2014,NEW YORK,23,REPUBLICAN,94375,190554
8545,2014,NEW YORK,24,REPUBLICAN,93881,203417
8546,2014,NEW YORK,25,DEMOCRAT,87264,196516
8547,2014,NEW YORK,26,DEMOCRAT,100648,173911
8548,2014,NEW YORK,27,REPUBLICAN,109171,215147
8549,2014,NORTH CAROLINA,1,DEMOCRAT,154333,210323
8550,2014,NORTH CAROLINA,2,REPUBLICAN,122128,207607
8551,2014,NORTH CAROLINA,3,REPUBLICAN,139415,205597
8552,2014,NORTH CAROLINA,4,DEMOCRAT,169946,227362
8553,2014,NORTH CAROLINA,5,REPUBLICAN,139279,228252
8554,2014,NORTH CAROLINA,6,REPUBLICAN,147312,251070
8555,2014,NORTH CAROLINA,7,REPUBLICAN,134431,226504
8556,2014,NORTH CAROLINA,8,REPUBLICAN,121568,187422
8557,2014,NORTH CAROLINA,9,REPUBLICAN,163080,173668
8558,2014,NORTH CAROLINA,10,REPUBLICAN,133504,218796
8559,2014,NORTH CAROLINA,11,REPUBLICAN,144682,230024
8560,2014,NORTH CAROLINA,12,DEMOCRAT,130096,172664
8561,2014,NORTH CAROLINA,13,REPUBLICAN,153991,268709
8562,2014,NORTH DAKOTA,0,REPUBLICAN,138100,248670
8563,2014,OHIO,1,REPUBLICAN,124779,197383
8564,2014,OHIO,2,REPUBLICAN,132658,201111
8565,2014,OHIO,3,DEMOCRAT,91769,143261
8566,2014,OHIO,4,REPUBLICAN,125907,186072
8567,2014,OHIO,5,REPUBLICAN,134449,202300
8568,2014,OHIO,6,REPUBLICAN,111026,190652
8569,2014,OHIO,7,REPUBLICAN,143959,143959
8570,2014,OHIO,8,REPUBLICAN,126539,188330
8571,2014,OHIO,9,DEMOCRAT,108870,160715
8572,2014,OHIO,10,REPUBLICAN,130752,200606
8573,2014,OHIO,11,DEMOCRAT,137105,172566
8574,2014,OHIO,12,REPUBLICAN,150573,221081
8575,2014,OHIO,13,DEMOCRAT,120230,175549
8576,2014,OHIO,14,REPUBLICAN,135736,214580
8577,2014,OHIO,15,REPUBLICAN,128496,194621
8578,2014,OHIO,16,REPUBLICAN,132176,207375
8579,2014,OKLAHOMA,1,REPUBLICAN,1,1
8580,2014,OKLAHOMA,2,REPUBLICAN,110925,158407
8581,2014,OKLAHOMA,3,REPUBLICAN,133335,169605
8582,2014,OKLAHOMA,4,REPUBLICAN,117721,166268
8583,2014,OKLAHOMA,5,REPUBLICAN,95632,159133
8584,2014,OREGON,1,DEMOCRAT,160038,279253
8585,2014,OREGON,2,REPUBLICAN,202374,287425
8586,2014,OREGON,3,DEMOCRAT,211748,292757
8587,2014,OREGON,4,DEMOCRAT,181624,310179
8588,2014,OREGON,5,DEMOCRAT,150944,281088
8589,2014,PENNSYLVANIA,1,DEMOCRAT,131248,158441
8590,2014,PENNSYLVANIA,2,DEMOCRAT,181141,206538
8591,2014,PENNSYLVANIA,3,REPUBLICAN,113859,187790
8592,2014,PENNSYLVANIA,4,REPUBLICAN,147090,197340
8593,2014,PENNSYLVANIA,5,REPUBLICAN,115018,180857
8594,2014,PENNSYLVANIA,6,REPUBLICAN,119643,212544
8595,2014,PENNSYLVANIA,7,REPUBLICAN,145869,235125
8596,2014,PENNSYLVANIA,8,REPUBLICAN,137731,222498
8597,2014,PENNSYLVANIA,9,REPUBLICAN,110094,173317
8598,2014,PENNSYLVANIA,10,REPUBLICAN,112851,180322
8599,2014,PENNSYLVANIA,11,REPUBLICAN,122464,184692
8600,2014,PENNSYLVANIA,12,REPUBLICAN,127993,215921
8601,2014,PENNSYLVANIA,13,DEMOCRAT,123601,184150
8602,2014,PENNSYLVANIA,14,DEMOCRAT,148351,148351
8603,2014,PENNSYLVANIA,15,REPUBLICAN,128285,128285
8604,2014,PENNSYLVANIA,16,REPUBLICAN,101722,176235
8605,2014,PENNSYLVANIA,17,DEMOCRAT,93680,165051
8606,2014,PENNSYLVANIA,18,REPUBLICAN,166076,166076
8607,2014,RHODE ISLAND,1,DEMOCRAT,87060,146353
8608,2014,RHODE ISLAND,2,DEMOCRAT,105716,169904
8609,2014,SOUTH CAROLINA,1,REPUBLICAN,119392,127815
8610,2014,SOUTH CAROLINA,2,REPUBLICAN,121649,194808
8611,2014,SOUTH CAROLINA,3,REPUBLICAN,116741,164009
8612,2014,SOUTH CAROLINA,4,REPUBLICAN,126452,149049
8613,2014,SOUTH CAROLINA,5,REPUBLICAN,103078,175145
8614,2014,SOUTH CAROLINA,6,DEMOCRAT,125747,173432
8615,2014,SOUTH CAROLINA,7,REPUBLICAN,102833,171524
8616,2014,SOUTH DAKOTA,0,REPUBLICAN,183834,276319
8617,2014,TENNESSEE,1,REPUBLICAN,115533,139470
8618,2014,TENNESSEE,2,REPUBLICAN,120883,166751
8619,2014,TENNESSEE,3,REPUBLICAN,97344,156097
8620,2014,TENNESSEE,4,REPUBLICAN,84815,145418
8621,2014,TENNESSEE,5,DEMOCRAT,96148,154276
8622,2014,TENNESSEE,6,REPUBLICAN,115231,162097
8623,2014,TENNESSEE,7,REPUBLICAN,110534,157907
8624,2014,TENNESSEE,8,REPUBLICAN,122255,172595
8625,2014,TENNESSEE,9,DEMOCRAT,87376,116550
8626,2014,TEXAS,1,REPUBLICAN,115084,148560
8627,2014,TEXAS,2,REPUBLICAN,101936,150026
8628,2014,TEXAS,3,REPUBLICAN,113404,138280
8629,2014,TEXAS,4,REPUBLICAN,115085,115085
8630,2014,TEXAS,5,REPUBLICAN,88998,104262
8631,2014,TEXAS,6,REPUBLICAN,92334,150996
8632,2014,TEXAS,7,REPUBLICAN,90606,143219
8633,2014,TEXAS,8,REPUBLICAN,125066,140013
8634,2014,TEXAS,9,DEMOCRAT,78109,86003
8635,2014,TEXAS,10,REPUBLICAN,109726,176460
8636,2014,TEXAS,11,REPUBLICAN,107939,119574
8637,2014,TEXAS,12,REPUBLICAN,113186,158730
8638,2014,TEXAS,13,REPUBLICAN,110842,131451
8639,2014,TEXAS,14,REPUBLICAN,90116,145698
8640,2014,TEXAS,15,DEMOCRAT,48708,90184
8641,2014,TEXAS,16,DEMOCRAT,49338,73105
8642,2014,TEXAS,17,REPUBLICAN,85807,132865
8643,2014,TEXAS,18,DEMOCRAT,76097,106010
8644,2014,TEXAS,19,REPUBLICAN,90160,116818
8645,2014,TEXAS,20,DEMOCRAT,66554,87964
8646,2014,TEXAS,21,REPUBLICAN,135660,188996
8647,2014,TEXAS,22,REPUBLICAN,100861,151566
8648,2014,TEXAS,23,REPUBLICAN,57459,115429
8649,2014,TEXAS,24,REPUBLICAN,93712,144073
8650,2014,TEXAS,25,REPUBLICAN,107120,177883
8651,2014,TEXAS,26,REPUBLICAN,116944,141470
8652,2014,TEXAS,27,REPUBLICAN,83342,131047
8653,2014,TEXAS,28,DEMOCRAT,62508,76136
8654,2014,TEXAS,29,DEMOCRAT,41321,46143
8655,2014,TEXAS,30,DEMOCRAT,93041,105793
8656,2014,TEXAS,31,REPUBLICAN,91607,143028
8657,2014,TEXAS,32,REPUBLICAN,96495,156096
8658,2014,TEXAS,33,DEMOCRAT,43769,50592
8659,2014,TEXAS,34,DEMOCRAT,47503,79877
8660,2014,TEXAS,35,DEMOCRAT,60124,96225
8661,2014,TEXAS,36,REPUBLICAN,101663,133842
8662,2014,UTAH,1,REPUBLICAN,84231,130034
8663,2014,UTAH,2,REPUBLICAN,88915,146188
8664,2014,UTAH,3,REPUBLICAN,102952,142580
8665,2014,UTAH,4,REPUBLICAN,74936,147168
8666,2014,VERMONT,0,DEMOCRAT,123349,191504
8667,2014,VIRGINIA,1,REPUBLICAN,131861,209621
8668,2014,VIRGINIA,2,REPUBLICAN,101558,173060
8669,2014,VIRGINIA,3,DEMOCRAT,139197,147402
8670,2014,VIRGINIA,4,REPUBLICAN,120684,200638
8671,2014,VIRGINIA,5,REPUBLICAN,124735,204945
8672,2014,VIRGINIA,6,REPUBLICAN,133898,179708
8673,2014,VIRGINIA,7,REPUBLICAN,148026,243351
8674,2014,VIRGINIA,8,DEMOCRAT,128102,203076
8675,2014,VIRGINIA,9,REPUBLICAN,117465,162815
8676,2014,VIRGINIA,10,REPUBLICAN,125914,222910
8677,2014,VIRGINIA,11,DEMOCRAT,106780,187805
8678,2014,WASHINGTON,1,DEMOCRAT,124151,225579
8679,2014,WASHINGTON,2,DEMOCRAT,122173,201691
8680,2014,WASHINGTON,3,REPUBLICAN,124796,202814
8681,2014,WASHINGTON,4,REPUBLICAN,77772,153079
8682,2014,WASHINGTON,5,REPUBLICAN,135470,223242
8683,2014,WASHINGTON,6,DEMOCRAT,141265,224290
8684,2014,WASHINGTON,7,DEMOCRAT,203954,251875
8685,2014,WASHINGTON,8,REPUBLICAN,125741,198744
8686,2014,WASHINGTON,9,DEMOCRAT,118132,166794
8687,2014,WASHINGTON,10,DEMOCRAT,99279,181492
8688,2014,WEST VIRGINIA,1,REPUBLICAN,92491,144737
8689,2014,WEST VIRGINIA,2,REPUBLICAN,72619,154250
8690,2014,WEST VIRGINIA,3,REPUBLICAN,77713,140401
8691,2014,WISCONSIN,1,REPUBLICAN,182316,288170
8692,2014,WISCONSIN,2,DEMOCRAT,224920,328847
8693,2014,WISCONSIN,3,DEMOCRAT,155368,275161
8694,2014,WISCONSIN,4,DEMOCRAT,179045,254892
8695,2014,WISCONSIN,5,REPUBLICAN,231160,332826
8696,2014,WISCONSIN,6,REPUBLICAN,169767,299033
8697,2014,WISCONSIN,7,REPUBLICAN,169891,286603
8698,2014,WISCONSIN,8,REPUBLICAN,188553,290048
8699,2014,WYOMING,0,REPUBLICAN,113038,171153
8700,2016,ALABAMA,1,REPUBLICAN,208083,215893
8701,2016,ALABAMA,2,REPUBLICAN,134886,276584
8702,2016,ALABAMA,3,REPUBLICAN,192164,287104
8703,2016,ALABAMA,4,REPUBLICAN,235925,239444
8704,2016,ALABAMA,5,REPUBLICAN,205647,308326
8705,2016,ALABAMA,6,REPUBLICAN,245313,329306
8706,2016,ALABAMA,7,DEMOCRAT,229330,233028
8707,2016,ALASKA,0,REPUBLICAN,155088,308198
8708,2016,ARIZONA,1,DEMOCRAT,142219,280710
8709,2016,ARIZONA,2,REPUBLICAN,179806,315679
8710,2016,ARIZONA,3,DEMOCRAT,148973,151035
8711,2016,ARIZONA,4,REPUBLICAN,203487,284783
8712,2016,ARIZONA,5,REPUBLICAN,205184,320124
8713,2016,ARIZONA,6,REPUBLICAN,201578,324444
8714,2016,ARIZONA,7,DEMOCRAT,119465,158811
8715,2016,ARIZONA,8,REPUBLICAN,204942,298971
8716,2016,ARIZONA,9,DEMOCRAT,169055,277507
8717,2016,ARKANSAS,1,REPUBLICAN,183866,241047
8718,2016,ARKANSAS,2,REPUBLICAN,176472,302464
8719,2016,ARKANSAS,3,REPUBLICAN,217192,280907
8720,2016,ARKANSAS,4,REPUBLICAN,182885,244159
8721,2016,CALIFORNIA,1,REPUBLICAN,185448,314036
8722,2016,CALIFORNIA,2,DEMOCRAT,254194,330766
8723,2016,CALIFORNIA,3,DEMOCRAT,152513,256966
8724,2016,CALIFORNIA,4,REPUBLICAN,220133,350978
8725,2016,CALIFORNIA,5,DEMOCRAT,224526,292091
8726,2016,CALIFORNIA,6,DEMOCRAT,177565,235413
8727,2016,CALIFORNIA,7,DEMOCRAT,152133,297301
8728,2016,CALIFORNIA,8,REPUBLICAN,136972,220007
8729,2016,CALIFORNIA,9,DEMOCRAT,133163,232155
8730,2016,CALIFORNIA,10,REPUBLICAN,124671,241141
8731,2016,CALIFORNIA,11,DEMOCRAT,214868,298209
8732,2016,CALIFORNIA,12,DEMOCRAT,274035,338845
8733,2016,CALIFORNIA,13,DEMOCRAT,293117,322871
8734,2016,CALIFORNIA,14,DEMOCRAT,231630,286447
8735,2016,CALIFORNIA,15,DEMOCRAT,198578,269197
8736,2016,CALIFORNIA,16,DEMOCRAT,97473,167956
8737,2016,CALIFORNIA,17,DEMOCRAT,142268,233192
8738,2016,CALIFORNIA,18,DEMOCRAT,230460,323930
8739,2016,CALIFORNIA,19,DEMOCRAT,181802,245863
8740,2016,CALIFORNIA,20,DEMOCRAT,180980,255791
8741,2016,CALIFORNIA,21,REPUBLICAN,75126,132408
8742,2016,CALIFORNIA,22,REPUBLICAN,158755,234966
8743,2016,CALIFORNIA,23,REPUBLICAN,167116,241584
8744,2016,CALIFORNIA,24,DEMOCRAT,166034,310814
8745,2016,CALIFORNIA,25,REPUBLICAN,138755,261161
8746,2016,CALIFORNIA,26,DEMOCRAT,169248,280307
8747,2016,CALIFORNIA,27,DEMOCRAT,168977,250632
8748,2016,CALIFORNIA,28,DEMOCRAT,210883,270409
8749,2016,CALIFORNIA,29,DEMOCRAT,128407,171824
8750,2016,CALIFORNIA,30,DEMOCRAT,205279,282604
8751,2016,CALIFORNIA,31,DEMOCRAT,121070,215936
8752,2016,CALIFORNIA,32,DEMOCRAT,114926,186646
8753,2016,CALIFORNIA,33,DEMOCRAT,219397,330219
8754,2016,CALIFORNIA,34,DEMOCRAT,122842,159156
8755,2016,CALIFORNIA,35,DEMOCRAT,124044,171353
8756,2016,CALIFORNIA,36,DEMOCRAT,144348,232617
8757,2016,CALIFORNIA,37,DEMOCRAT,192490,237272
8758,2016,CALIFORNIA,38,DEMOCRAT,163590,232114
8759,2016,CALIFORNIA,39,REPUBLICAN,150777,263456
8760,2016,CALIFORNIA,40,DEMOCRAT,106554,149297
8761,2016,CALIFORNIA,41,DEMOCRAT,128164,197323
8762,2016,CALIFORNIA,42,REPUBLICAN,149547,254236
8763,2016,CALIFORNIA,43,DEMOCRAT,167017,219516
8764,2016,CALIFORNIA,44,DEMOCRAT,93124,178413
8765,2016,CALIFORNIA,45,REPUBLICAN,182618,311849
8766,2016,CALIFORNIA,46,DEMOCRAT,115248,164593
8767,2016,CALIFORNIA,47,DEMOCRAT,154759,242868
8768,2016,CALIFORNIA,48,REPUBLICAN,178701,306416
8769,2016,CALIFORNIA,49,REPUBLICAN,155888,310155
8770,2016,CALIFORNIA,50,REPUBLICAN,179937,283583
8771,2016,CALIFORNIA,51,DEMOCRAT,145162,199524
8772,2016,CALIFORNIA,52,DEMOCRAT,181253,320656
8773,2016,CALIFORNIA,53,DEMOCRAT,198988,296956
8774,2016,COLORADO,1,DEMOCRAT,257254,379036
8775,2016,COLORADO,2,DEMOCRAT,260175,457312
8776,2016,COLORADO,3,REPUBLICAN,204220,374037
8777,2016,COLORADO,4,REPUBLICAN,248230,390633
8778,2016,COLORADO,5,REPUBLICAN,225445,361993
8779,2016,COLORADO,6,REPUBLICAN,191626,376417
8780,2016,COLORADO,7,DEMOCRAT,199758,362010
8781,2016,CONNECTICUT,1,DEMOCRAT,187021,312925
8782,2016,CONNECTICUT,2,DEMOCRAT,186210,330257
8783,2016,CONNECTICUT,3,DEMOCRAT,192274,309379
8784,2016,CONNECTICUT,4,DEMOCRAT,187811,313540
8785,2016,CONNECTICUT,5,DEMOCRAT,163499,309082
8786,2016,DELAWARE,0,DEMOCRAT,233554,420617
8787,2016,FLORIDA,1,REPUBLICAN,255107,369186
8788,2016,FLORIDA,2,REPUBLICAN,231163,343362
8789,2016,FLORIDA,3,REPUBLICAN,193843,342700
8790,2016,FLORIDA,4,REPUBLICAN,287509,409662
8791,2016,FLORIDA,5,DEMOCRAT,194549,302874
8792,2016,FLORIDA,6,REPUBLICAN,213519,364570
8793,2016,FLORIDA,7,DEMOCRAT,182039,353655
8794,2016,FLORIDA,8,REPUBLICAN,246483,390561
8795,2016,FLORIDA,9,DEMOCRAT,195311,339761
8796,2016,FLORIDA,10,DEMOCRAT,198491,305989
8797,2016,FLORIDA,11,REPUBLICAN,258016,394719
8798,2016,FLORIDA,12,REPUBLICAN,253559,369669
8799,2016,FLORIDA,13,DEMOCRAT,184693,355842
8800,2016,FLORIDA,14,DEMOCRAT,195789,316877
8801,2016,FLORIDA,15,REPUBLICAN,182999,318474
8802,2016,FLORIDA,16,REPUBLICAN,230654,385916
8803,2016,FLORIDA,17,REPUBLICAN,209348,338675
8804,2016,FLORIDA,18,REPUBLICAN,201488,375918
8805,2016,FLORIDA,19,REPUBLICAN,239225,363166
8806,2016,FLORIDA,20,DEMOCRAT,222914,277560
8807,2016,FLORIDA,21,DEMOCRAT,210606,335861
8808,2016,FLORIDA,22,DEMOCRAT,199113,337850
8809,2016,FLORIDA,23,DEMOCRAT,183225,323120
8810,2016,FLORIDA,24,DEMOCRAT,0,0
8811,2016,FLORIDA,25,REPUBLICAN,157921,253240
8812,2016,FLORIDA,26,REPUBLICAN,148547,280542
8813,2016,FLORIDA,27,REPUBLICAN,157917,287677
8814,2016,GEORGIA,1,REPUBLICAN,210243,211112
8815,2016,GEORGIA,2,DEMOCRAT,148543,242599
8816,2016,GEORGIA,3,REPUBLICAN,207218,303187
8817,2016,GEORGIA,4,DEMOCRAT,220146,290739
8818,2016,GEORGIA,5,DEMOCRAT,253781,300549
8819,2016,GEORGIA,6,REPUBLICAN,201088,326005
8820,2016,GEORGIA,7,REPUBLICAN,174081,288301
